GEO_ID,NAME,B01002_001E,B01002_001M,B01002_002E,B01002_002M,B01002_003E,B01002_003M
530330070005 ,"Block Group 5, Census Tract 70, King County, Washington",34.8,24.8,34.8,21.1,34.7,49.9
530330070006 ,"Block Group 6, Census Tract 70, King County, Washington",36.9,6.5,44.3,21.1,36.3,2.7
530330071001 ,"Block Group 1, Census Tract 71, King County, Washington",32.9,3.2,31.9,13.7,32.9,2.7
530330071002 ,"Block Group 2, Census Tract 71, King County, Washington",30.8,1.6,31.7,2.5,29.6,1.9
530330072001 ,"Block Group 1, Census Tract 72, King County, Washington",29.9,2.4,30.7,4.1,29.3,2.4
530330072002 ,"Block Group 2, Census Tract 72, King County, Washington",30,2.5,30.1,3,29.9,8.1
530330072003 ,"Block Group 3, Census Tract 72, King County, Washington",32,2.3,33.6,2.9,30.1,2.2
530330073001 ,"Block Group 1, Census Tract 73, King County, Washington",29,2.2,29.2,2.5,28.9,3.1
530330073002 ,"Block Group 2, Census Tract 73, King County, Washington",38.3,15.7,35.9,8.1,62.1,19.7
530330073003 ,"Block Group 3, Census Tract 73, King County, Washington",34.7,2.9,36.3,5.7,33.1,4
530330074011 ,"Block Group 1, Census Tract 74.01, King County, Washington",32.5,2.8,33.2,6,32.2,2.8
530330074012 ,"Block Group 2, Census Tract 74.01, King County, Washington",32.8,2.8,36,7,29.7,1.8
530330074013 ,"Block Group 3, Census Tract 74.01, King County, Washington",30.7,2.4,31.5,3,29.9,2.5
530330074014 ,"Block Group 4, Census Tract 74.01, King County, Washington",33.5,1,33.3,1.4,34.4,3.1
530330074021 ,"Block Group 1, Census Tract 74.02, King County, Washington",29,2.3,30.4,4.8,26.8,0.8
530330074022 ,"Block Group 2, Census Tract 74.02, King County, Washington",31.1,2.3,32.4,5.1,29.2,3.7
530330074023 ,"Block Group 3, Census Tract 74.02, King County, Washington",31.9,2.7,31.6,5.7,32.4,6.7
530330075001 ,"Block Group 1, Census Tract 75, King County, Washington",40.9,5.3,49,5.8,39.5,0.5
530330075002 ,"Block Group 2, Census Tract 75, King County, Washington",29.9,2.3,32.5,4.5,29,2.1
530330075003 ,"Block Group 3, Census Tract 75, King County, Washington",31.6,3.7,29.9,4.6,32.3,4.7
530330075004 ,"Block Group 4, Census Tract 75, King County, Washington",28.8,1.3,28.4,2,29.7,2.9
530330075005 ,"Block Group 5, Census Tract 75, King County, Washington",31.6,3.3,31.5,3.8,32.1,5
530330076001 ,"Block Group 1, Census Tract 76, King County, Washington",31.7,2.2,30.5,2.8,33.8,7.2
530330076002 ,"Block Group 2, Census Tract 76, King County, Washington",33.1,5.1,33.4,6.1,32.2,9.2
530330076003 ,"Block Group 3, Census Tract 76, King County, Washington",37.6,6.7,42.6,9.4,36.3,6.6
530330077001 ,"Block Group 1, Census Tract 77, King County, Washington",42.4,5,43,5.3,40.9,10.3
530330077002 ,"Block Group 2, Census Tract 77, King County, Washington",45.1,14.1,43.4,17,45.7,14.2
530330077003 ,"Block Group 3, Census Tract 77, King County, Washington",33.2,3.6,32.5,8,39.2,10.3
530330077004 ,"Block Group 4, Census Tract 77, King County, Washington",32.6,2,33.7,3.6,31.3,7
530330078001 ,"Block Group 1, Census Tract 78, King County, Washington",52.1,7.2,52.9,10,50.7,8.6
530330078002 ,"Block Group 2, Census Tract 78, King County, Washington",40.7,6.7,39.3,7.5,43.7,10.3
530330078003 ,"Block Group 3, Census Tract 78, King County, Washington",39.9,8,45,9.7,36.6,11.7
530330078004 ,"Block Group 4, Census Tract 78, King County, Washington",36.8,4.3,35.1,14.6,40.2,5.6
530330079001 ,"Block Group 1, Census Tract 79, King County, Washington",31.1,3.9,29.1,2.5,34.5,6
530330079002 ,"Block Group 2, Census Tract 79, King County, Washington",33.9,3.6,32.3,4.2,36.1,5.6
530330079003 ,"Block Group 3, Census Tract 79, King County, Washington",39.5,10.7,38.1,5.6,46.4,17.3
530330079004 ,"Block Group 4, Census Tract 79, King County, Washington",40.2,5.1,36.1,12.5,40.8,3.1
530330079005 ,"Block Group 5, Census Tract 79, King County, Washington",31.2,1.8,32.6,2.3,29.6,1.7
530330080011 ,"Block Group 1, Census Tract 80.01, King County, Washington",34.3,3.9,33.5,3.7,36,5.3
530330080012 ,"Block Group 2, Census Tract 80.01, King County, Washington",51.1,21.7,33.1,21.4,51.7,14.5
530330080013 ,"Block Group 3, Census Tract 80.01, King County, Washington",32,4.6,32.2,3.3,30.3,11.3
530330080014 ,"Block Group 4, Census Tract 80.01, King County, Washington",37.9,3.6,35.7,4.5,40.3,4.6
530330080015 ,"Block Group 5, Census Tract 80.01, King County, Washington",31.8,3.2,33.1,3.2,31.5,6.3
530330080021 ,"Block Group 1, Census Tract 80.02, King County, Washington",44.3,5,44.6,4.1,41.9,8.9
530330080022 ,"Block Group 2, Census Tract 80.02, King County, Washington",35.1,1.6,34.9,1.5,35.8,5.5
530330081001 ,"Block Group 1, Census Tract 81, King County, Washington",38.9,4.9,38.3,4.9,41.6,7.5
530330081002 ,"Block Group 2, Census Tract 81, King County, Washington",41.9,5.7,42,7.3,40.2,10.3
530330081003 ,"Block Group 3, Census Tract 81, King County, Washington",60.5,5.5,60.4,8.7,60.5,5.8
530330082001 ,"Block Group 1, Census Tract 82, King County, Washington",33.5,3.6,32.9,5.7,34.5,7.8
530330082002 ,"Block Group 2, Census Tract 82, King County, Washington",31.9,2.7,33.1,4.9,31.9,1.4
530330082003 ,"Block Group 3, Census Tract 82, King County, Washington",45.5,14.8,44.8,15.9,46.9,33.6
530330083001 ,"Block Group 1, Census Tract 83, King County, Washington",36,6.8,32.3,5.7,47.2,15.3
530330083002 ,"Block Group 2, Census Tract 83, King County, Washington",37.6,2.9,36.8,4.2,38.4,5.4
530330084001 ,"Block Group 1, Census Tract 84, King County, Washington",29.7,1.7,29.5,1.8,30.2,2.8
530330084002 ,"Block Group 2, Census Tract 84, King County, Washington",33.9,3.4,33.4,2.3,35.5,21.3
530330084003 ,"Block Group 3, Census Tract 84, King County, Washington",30.8,2.6,31.7,2.8,29.7,3.6
530330085001 ,"Block Group 1, Census Tract 85, King County, Washington",48.2,13.2,33.7,5.3,75,14.4
530330085002 ,"Block Group 2, Census Tract 85, King County, Washington",31.2,2.7,31.3,3.6,31,7.6
530330085003 ,"Block Group 3, Census Tract 85, King County, Washington",37.4,1.4,36.9,2.3,46.1,13.8
530330086001 ,"Block Group 1, Census Tract 86, King County, Washington",27.9,6.2,33.5,9.1,22.8,4.2
530330086002 ,"Block Group 2, Census Tract 86, King County, Washington",21,0.6,21.6,0.8,20.4,0.5
530330086003 ,"Block Group 3, Census Tract 86, King County, Washington",29.1,2.1,30,3.9,28.5,4
530330087001 ,"Block Group 1, Census Tract 87, King County, Washington",32.3,1.6,32.9,2.3,30.9,3.1
530330087002 ,"Block Group 2, Census Tract 87, King County, Washington",28.6,3.7,24.9,5.7,39,7.6
530330087003 ,"Block Group 3, Census Tract 87, King County, Washington",35.2,2.6,35.6,2.5,32.8,6.9
530330088001 ,"Block Group 1, Census Tract 88, King County, Washington",38.1,5.7,37.6,7.9,38.2,5.8
530330088002 ,"Block Group 2, Census Tract 88, King County, Washington",35.3,2.1,35.7,2.8,34.8,3
530330088003 ,"Block Group 3, Census Tract 88, King County, Washington",32.8,1.4,34.8,1.7,31.8,1.3
530330089001 ,"Block Group 1, Census Tract 89, King County, Washington",43.9,9.1,39.2,7.7,47,5.1
530330089002 ,"Block Group 2, Census Tract 89, King County, Washington",34.2,8.9,34.5,9.8,32.9,12.7
530330089003 ,"Block Group 3, Census Tract 89, King County, Washington",33.5,2.2,34.5,4,30.6,3
530330089004 ,"Block Group 4, Census Tract 89, King County, Washington",37.7,8.4,33.7,8.4,44,26.4
530330090001 ,"Block Group 1, Census Tract 90, King County, Washington",35.6,4.3,38,7.7,31.4,3.5
530330090002 ,"Block Group 2, Census Tract 90, King County, Washington",40.8,9.3,41,10.9,40.7,16.9
530330091001 ,"Block Group 1, Census Tract 91, King County, Washington",60.3,7.4,52.9,17.4,64.1,6.8
530330091002 ,"Block Group 2, Census Tract 91, King County, Washington",42.6,7.2,41.6,4,52.4,15.1
530330092001 ,"Block Group 1, Census Tract 92, King County, Washington",51.2,12.2,51.7,11.7,42.1,21.5
530330092002 ,"Block Group 2, Census Tract 92, King County, Washington",43.8,6.8,46.3,5.7,34,15.8
530330093001 ,"Block Group 1, Census Tract 93, King County, Washington",39.1,4.8,41.7,7.2,36.6,5.1
530330093002 ,"Block Group 2, Census Tract 93, King County, Washington",39.7,10.8,41.5,11.7,37.1,8.9
530330093003 ,"Block Group 3, Census Tract 93, King County, Washington",39.7,10.6,36.8,4.5,51.3,9.2
530330094001 ,"Block Group 1, Census Tract 94, King County, Washington",33.7,3.6,31,2.8,36,3.1
530330094002 ,"Block Group 2, Census Tract 94, King County, Washington",40.3,6,37.4,12.8,40.5,4
530330094003 ,"Block Group 3, Census Tract 94, King County, Washington",51.4,14.5,63.3,25.9,43,20.8
530330094004 ,"Block Group 4, Census Tract 94, King County, Washington",35.7,2.1,34.6,5.5,35.9,4.1
530330094005 ,"Block Group 5, Census Tract 94, King County, Washington",33.5,2,32.9,2.3,34.9,3.8
530330095001 ,"Block Group 1, Census Tract 95, King County, Washington",42.3,4.8,38.4,7.3,44.2,3
530330095002 ,"Block Group 2, Census Tract 95, King County, Washington",39.5,9.1,39.7,9.2,39.3,13.2
530330095003 ,"Block Group 3, Census Tract 95, King County, Washington",42.6,6,42.6,5.4,44.1,7.9
530330095004 ,"Block Group 4, Census Tract 95, King County, Washington",39.6,9.8,48.1,6.4,31,4.1
530330096001 ,"Block Group 1, Census Tract 96, King County, Washington",53.6,20,54.3,20.4,52.2,26.4
530330096002 ,"Block Group 2, Census Tract 96, King County, Washington",46.3,10.2,52.1,7,40.4,11.9
530330096003 ,"Block Group 3, Census Tract 96, King County, Washington",41,13,40.5,10.5,42.7,21.4
530330096004 ,"Block Group 4, Census Tract 96, King County, Washington",42.7,11.3,42.2,11.6,44.3,14.2
530330096005 ,"Block Group 5, Census Tract 96, King County, Washington",57,4.3,55.4,4.1,58.1,6
530330097011 ,"Block Group 1, Census Tract 97.01, King County, Washington",41.5,5.9,43.8,9.3,40.4,5.5
530330097012 ,"Block Group 2, Census Tract 97.01, King County, Washington",40.6,7.1,40.8,7.1,37.9,19
530330097013 ,"Block Group 3, Census Tract 97.01, King County, Washington",47.3,7.2,45.9,2.4,52.8,8.1
530330097014 ,"Block Group 4, Census Tract 97.01, King County, Washington",52.8,11.2,56,18.7,52,8.6
530330097021 ,"Block Group 1, Census Tract 97.02, King County, Washington",39.5,4.6,38,9,42.1,7.7
530330097022 ,"Block Group 2, Census Tract 97.02, King County, Washington",38.7,12.7,36.8,12.3,39.5,17.2
530330097023 ,"Block Group 3, Census Tract 97.02, King County, Washington",38.7,3.6,38.5,9.4,38.9,2.8
530330097024 ,"Block Group 4, Census Tract 97.02, King County, Washington",43,6,41.3,9.3,43.3,4
530330097025 ,"Block Group 5, Census Tract 97.02, King County, Washington",45.7,4.5,45.3,5.6,48.1,8.6
530330098001 ,"Block Group 1, Census Tract 98, King County, Washington",42.7,9.1,36.5,11.6,43.8,13.3
530330098002 ,"Block Group 2, Census Tract 98, King County, Washington",40.3,6,37.7,6.1,40.9,7.1
530330098003 ,"Block Group 3, Census Tract 98, King County, Washington",41.8,2.8,41.9,5.7,40.7,4.1
530330098004 ,"Block Group 4, Census Tract 98, King County, Washington",40.8,5,38.8,3.5,45.3,7.8
530330098005 ,"Block Group 5, Census Tract 98, King County, Washington",39,7.2,40.3,4.7,36.2,7.2
530330099001 ,"Block Group 1, Census Tract 99, King County, Washington",49.2,9.3,49.4,7.7,49,17.9
530330099002 ,"Block Group 2, Census Tract 99, King County, Washington",39.5,8.6,39.9,8.7,36.7,10.6
530330099003 ,"Block Group 3, Census Tract 99, King County, Washington",34.6,2.6,36,3.7,33.3,3.5
530330099004 ,"Block Group 4, Census Tract 99, King County, Washington",40.9,5.3,42.4,7.8,40.5,8.3
530330100011 ,"Block Group 1, Census Tract 100.01, King County, Washington",35.6,4.4,33.7,2.6,36.7,7
530330100012 ,"Block Group 2, Census Tract 100.01, King County, Washington",38.6,9.2,38.1,13.6,38.7,8.5
530330100013 ,"Block Group 3, Census Tract 100.01, King County, Washington",29.4,13.3,18.9,5.3,38.5,7.4
530330100021 ,"Block Group 1, Census Tract 100.02, King County, Washington",37,6.3,32.7,6.6,39.8,6.3
530330100022 ,"Block Group 2, Census Tract 100.02, King County, Washington",32.2,9.5,32.4,9.2,31.6,11.8
530330100023 ,"Block Group 3, Census Tract 100.02, King County, Washington",40.3,6.4,40.8,5.3,37.5,11.1
530330100024 ,"Block Group 4, Census Tract 100.02, King County, Washington",38.1,4.3,39.4,4.2,36.5,7.1
530330101001 ,"Block Group 1, Census Tract 101, King County, Washington",49.6,9,51.7,9.7,44.7,7.9
530330101002 ,"Block Group 2, Census Tract 101, King County, Washington",32.9,13.5,32.8,8.8,37.5,18.2
530330101003 ,"Block Group 3, Census Tract 101, King County, Washington",27.2,3.6,25.4,4.3,29.4,7.6
530330101004 ,"Block Group 4, Census Tract 101, King County, Washington",36.8,11,37.6,14.3,34.7,13.8
530330101005 ,"Block Group 5, Census Tract 101, King County, Washington",39.2,4.1,38.8,4.6,40.1,5.5
530330102001 ,"Block Group 1, Census Tract 102, King County, Washington",51.1,7,51.2,6.5,49.6,12.5
530330102002 ,"Block Group 2, Census Tract 102, King County, Washington",48.4,10.9,46.7,13.5,52.1,14.3
530330102003 ,"Block Group 3, Census Tract 102, King County, Washington",34.2,3.8,35,4.6,33.6,4.6
530330102004 ,"Block Group 4, Census Tract 102, King County, Washington",40.1,3.5,39.2,4.3,44.1,6.6
530330103001 ,"Block Group 1, Census Tract 103, King County, Washington",42.9,9.4,45.9,7.7,42.1,11.8
530330103002 ,"Block Group 2, Census Tract 103, King County, Washington",32.6,8.4,32.4,8.4,34.9,10.4
530330103003 ,"Block Group 3, Census Tract 103, King County, Washington",34.2,14.2,31.5,17.6,34.7,17.2
530330103004 ,"Block Group 4, Census Tract 103, King County, Washington",35.5,1.1,34.8,1.9,35.9,5.2
530330103005 ,"Block Group 5, Census Tract 103, King County, Washington",33.2,2,33.6,5.6,32.4,2.3
530330104011 ,"Block Group 1, Census Tract 104.01, King County, Washington",35.4,4.7,40.3,10.3,33.6,7.4
530330104012 ,"Block Group 2, Census Tract 104.01, King County, Washington",44.5,11,43.1,10.5,47.1,15.1
530330104013 ,"Block Group 3, Census Tract 104.01, King County, Washington",50.2,5.4,43.8,12.8,52.7,8.6
530330104021 ,"Block Group 1, Census Tract 104.02, King County, Washington",36.6,2.7,35.4,6.2,37.7,4
530330104022 ,"Block Group 2, Census Tract 104.02, King County, Washington",40.5,5.3,36.1,5.4,43.5,9.1
530330104023 ,"Block Group 3, Census Tract 104.02, King County, Washington",35,13.9,37.6,17.3,33.3,11.8
530330104024 ,"Block Group 4, Census Tract 104.02, King County, Washington",42.2,10.9,36.8,9.9,47.4,12.1
530330105001 ,"Block Group 1, Census Tract 105, King County, Washington",59.4,16.2,45.6,19.9,66.3,20.1
530330105002 ,"Block Group 2, Census Tract 105, King County, Washington",44.3,3,42.6,2.2,45.6,4.9
530330105003 ,"Block Group 3, Census Tract 105, King County, Washington",48.4,16.9,39.8,25.3,48.8,10.8
530330105004 ,"Block Group 4, Census Tract 105, King County, Washington",32.5,4.2,35,5.9,28.6,6
530330105005 ,"Block Group 5, Census Tract 105, King County, Washington",41.4,6.7,41.2,8.9,41.6,8.2
530330106001 ,"Block Group 1, Census Tract 106, King County, Washington",45.3,3.7,45.2,3.4,45.5,5.5
530330106002 ,"Block Group 2, Census Tract 106, King County, Washington",40.4,5.8,39.7,8.7,42.1,7
530330106003 ,"Block Group 3, Census Tract 106, King County, Washington",40.8,3,40,7.2,40.8,3.9
530330106004 ,"Block Group 4, Census Tract 106, King County, Washington",39,3.3,39.3,2.2,38.2,6.6
530330106005 ,"Block Group 5, Census Tract 106, King County, Washington",49.7,11.1,47.6,10.2,57.2,13.2
530330106006 ,"Block Group 6, Census Tract 106, King County, Washington",42.1,3.9,41.5,7.9,43.1,4.8
530330107011 ,"Block Group 1, Census Tract 107.01, King County, Washington",32.7,3.3,35.5,4.7,31.5,3.2
530330107012 ,"Block Group 2, Census Tract 107.01, King County, Washington",37.5,5.8,35.3,6.8,38.6,6.3
530330107021 ,"Block Group 1, Census Tract 107.02, King County, Washington",35.9,3.6,40.7,7.3,35.1,3.2
530330107022 ,"Block Group 2, Census Tract 107.02, King County, Washington",24.7,3.3,14.9,6.6,34.7,3.9
530330107023 ,"Block Group 3, Census Tract 107.02, King County, Washington",24,13.3,20.5,17.6,29.6,6.1
530330108001 ,"Block Group 1, Census Tract 108, King County, Washington",49.2,3.8,49.2,6,49.1,5.1
530330108002 ,"Block Group 2, Census Tract 108, King County, Washington",35,3.4,39.8,10.5,33.8,5.2
530330108003 ,"Block Group 3, Census Tract 108, King County, Washington",34.8,3,36.9,3.7,34.2,2.2
530330109001 ,"Block Group 1, Census Tract 109, King County, Washington",39.6,4.5,42.7,5.4,37.8,5.3
530330109002 ,"Block Group 2, Census Tract 109, King County, Washington",51.3,11.3,52.8,11.4,45.5,9.9
530330110011 ,"Block Group 1, Census Tract 110.01, King County, Washington",45,7.4,47.4,9.5,43.1,9
530330110012 ,"Block Group 2, Census Tract 110.01, King County, Washington",47.3,18.3,48.2,17.2,43.5,27.3
530330110013 ,"Block Group 3, Census Tract 110.01, King County, Washington",33.1,5.3,32.8,5.6,34.3,9.4
530330110021 ,"Block Group 1, Census Tract 110.02, King County, Washington",51.8,10.6,42,8.7,57.9,5.7
530330110022 ,"Block Group 2, Census Tract 110.02, King County, Washington",18.8,5.3,16,3.3,27.9,9.1
530330110023 ,"Block Group 3, Census Tract 110.02, King County, Washington",55,10,55.4,14.9,50.8,10.4
530330111011 ,"Block Group 1, Census Tract 111.01, King County, Washington",44.4,7.8,39.5,8.9,54,16
530330111012 ,"Block Group 2, Census Tract 111.01, King County, Washington",36.2,3.1,37.2,3.6,33.5,4.8
530330111013 ,"Block Group 3, Census Tract 111.01, King County, Washington",30.8,7.3,34.8,7.3,28.6,7.2
530330111014 ,"Block Group 4, Census Tract 111.01, King County, Washington",42.5,7.7,33.7,3.1,48.2,3.9
530330111021 ,"Block Group 1, Census Tract 111.02, King County, Washington",48.1,9.4,47,6.1,52.7,13.4
530330111022 ,"Block Group 2, Census Tract 111.02, King County, Washington",31,4.5,30.8,3.5,32.5,5.6
530330111023 ,"Block Group 3, Census Tract 111.02, King County, Washington",32.4,4.1,40,13.3,30.2,4.6
530330111024 ,"Block Group 4, Census Tract 111.02, King County, Washington",30.2,7.9,29.8,5,39.1,18.5
530330112001 ,"Block Group 1, Census Tract 112, King County, Washington",34.9,5.5,32.5,11.9,35.4,6.5
530330112002 ,"Block Group 2, Census Tract 112, King County, Washington",44.3,13.1,43.1,16.9,44.6,10.8
530330112003 ,"Block Group 3, Census Tract 112, King County, Washington",37.1,12.4,48.8,13.1,30,5.8
530330113001 ,"Block Group 1, Census Tract 113, King County, Washington",53,7.9,45.7,11,55,8.7
530330113002 ,"Block Group 2, Census Tract 113, King County, Washington",32.3,2.1,27.1,7.1,33,18.8
530330113003 ,"Block Group 3, Census Tract 113, King County, Washington",34.5,5.7,37.7,14.2,32,3.2
530330113004 ,"Block Group 4, Census Tract 113, King County, Washington",50.8,7.4,51.8,8.8,50,9.2
530330113005 ,"Block Group 5, Census Tract 113, King County, Washington",31.5,8.3,30.3,14.8,39.4,18
530330114011 ,"Block Group 1, Census Tract 114.01, King County, Washington",28.9,1.9,28.5,1.1,30,6.2
530330114012 ,"Block Group 2, Census Tract 114.01, King County, Washington",34,3.1,31.1,5.8,35.7,2.5
530330114013 ,"Block Group 3, Census Tract 114.01, King County, Washington",42.3,5.2,33,12.1,45.4,2.6
530330114021 ,"Block Group 1, Census Tract 114.02, King County, Washington",42.3,3.6,42.2,7.9,42.7,6.2
530330114022 ,"Block Group 2, Census Tract 114.02, King County, Washington",32.8,2.1,33.2,1.8,31.6,7.7
530330114023 ,"Block Group 3, Census Tract 114.02, King County, Washington",40.1,3.4,40.6,2.4,37.4,14
530330115001 ,"Block Group 1, Census Tract 115, King County, Washington",37.5,1.8,39.2,5.2,37.2,2.8
530330115002 ,"Block Group 2, Census Tract 115, King County, Washington",46.1,3.3,46.1,2.2,46,10.8
530330115003 ,"Block Group 3, Census Tract 115, King County, Washington",39.4,6.6,38.7,4.8,42.8,11
530330116001 ,"Block Group 1, Census Tract 116, King County, Washington",40.4,6.8,39.8,9.5,41.1,11.8
530330116002 ,"Block Group 2, Census Tract 116, King County, Washington",45,9.1,47.2,10.4,44.4,8.4
530330116003 ,"Block Group 3, Census Tract 116, King County, Washington",43.9,9.1,46.6,9.7,42.9,10
530330116004 ,"Block Group 4, Census Tract 116, King County, Washington",53.8,8.7,51.9,11.6,55.5,7.3
530330116005 ,"Block Group 5, Census Tract 116, King County, Washington",45.5,4.3,47.4,6,42.5,8.5
530330116006 ,"Block Group 6, Census Tract 116, King County, Washington",48.5,5.4,54,10.4,47.7,6.2
530330117001 ,"Block Group 1, Census Tract 117, King County, Washington",53.4,7.1,50,10.1,55.4,4.6
530330117002 ,"Block Group 2, Census Tract 117, King County, Washington",42.5,11.2,35.8,13.8,47.4,9.5
530330117003 ,"Block Group 3, Census Tract 117, King County, Washington",39.6,4.9,34.5,7.5,43.6,9.1
530330117004 ,"Block Group 4, Census Tract 117, King County, Washington",40,7,40.3,10.8,38.5,16.3
530330118001 ,"Block Group 1, Census Tract 118, King County, Washington",53.4,4,51.8,16.2,54.6,8.7
530330118002 ,"Block Group 2, Census Tract 118, King County, Washington",44,3.4,43.8,9.1,44.2,5.2
530330118003 ,"Block Group 3, Census Tract 118, King County, Washington",43,8.9,32.2,15.4,49.3,4
530330118004 ,"Block Group 4, Census Tract 118, King County, Washington",35.6,9.5,32.9,12.3,39.2,12
530330118005 ,"Block Group 5, Census Tract 118, King County, Washington",31.8,5.8,22.9,15,41.9,10.8
530330118006 ,"Block Group 6, Census Tract 118, King County, Washington",28.8,7,32.1,8.2,27.5,8.4
530330119001 ,"Block Group 1, Census Tract 119, King County, Washington",37.1,11.1,45.4,7.8,27,7.3
530330119002 ,"Block Group 2, Census Tract 119, King County, Washington",37.1,9.2,34.7,7.6,41.5,13.6
530330119003 ,"Block Group 3, Census Tract 119, King County, Washington",43.3,14.1,49.7,19.3,37.6,15.2
530330119004 ,"Block Group 4, Census Tract 119, King County, Washington",41.8,11.4,45.2,10.7,38.3,11
530330119005 ,"Block Group 5, Census Tract 119, King County, Washington",48.8,5.7,52.3,12.2,48.5,6.7
530330120001 ,"Block Group 1, Census Tract 120, King County, Washington",47.2,8,44,12.2,49.8,6.4
530330120002 ,"Block Group 2, Census Tract 120, King County, Washington",38.1,1.7,37.9,2.7,38.4,3.2
530330120003 ,"Block Group 3, Census Tract 120, King County, Washington",38.8,6.9,38.4,6.2,39.6,11.8
530330121001 ,"Block Group 1, Census Tract 121, King County, Washington",50,6.4,49.4,13.2,51.2,6.5
530330121002 ,"Block Group 2, Census Tract 121, King County, Washington",46.8,4.8,44.9,6.7,47.3,3.9
530330201001 ,"Block Group 1, Census Tract 201, King County, Washington",52.3,6.3,50,4.6,58,4.4
530330201002 ,"Block Group 2, Census Tract 201, King County, Washington",43.8,7.2,43,10.8,44.4,6.9
530330201003 ,"Block Group 3, Census Tract 201, King County, Washington",60.6,5.4,60.6,5.5,62.1,7.9
530330202001 ,"Block Group 1, Census Tract 202, King County, Washington",49.2,18.1,52.5,8.1,40.1,10.9
530330202002 ,"Block Group 2, Census Tract 202, King County, Washington",56.1,13.8,43.1,17.4,74.8,20.5
530330202003 ,"Block Group 3, Census Tract 202, King County, Washington",52.3,11.2,52.3,15.3,53,12
530330202004 ,"Block Group 4, Census Tract 202, King County, Washington",53.4,11,53.5,10.6,50.9,20.1
530330202005 ,"Block Group 5, Census Tract 202, King County, Washington",39.2,2.9,39.4,5.2,37.8,4
530330203001 ,"Block Group 1, Census Tract 203, King County, Washington",33.6,5.3,33.9,4.4,33,19.2
530330203002 ,"Block Group 2, Census Tract 203, King County, Washington",32,2.2,34.3,1.7,30.7,3.3
530330203003 ,"Block Group 3, Census Tract 203, King County, Washington",39.9,11.9,37.4,24.7,48,13.9
530330203004 ,"Block Group 4, Census Tract 203, King County, Washington",42.9,6.7,43.1,6.5,42.6,11.3
530330203005 ,"Block Group 5, Census Tract 203, King County, Washington",40.5,13.4,38.9,14.4,40.7,22.8
530330204011 ,"Block Group 1, Census Tract 204.01, King County, Washington",39,5.4,39.2,3.5,38.4,9.7
530330204012 ,"Block Group 2, Census Tract 204.01, King County, Washington",48.6,9,47,10.2,51.1,17
530330204013 ,"Block Group 3, Census Tract 204.01, King County, Washington",37.2,2.6,34.9,16.9,38.1,1.6
530330204021 ,"Block Group 1, Census Tract 204.02, King County, Washington",40.4,8,39.7,12.1,41.1,5.4
530330204022 ,"Block Group 2, Census Tract 204.02, King County, Washington",40.5,11.4,42.7,9.6,36.7,13.6
530330204023 ,"Block Group 3, Census Tract 204.02, King County, Washington",39.5,12.6,48.2,14,33.5,7.9
530330204024 ,"Block Group 4, Census Tract 204.02, King County, Washington",42.3,13.3,42.5,11.7,42.1,17.6
530330204025 ,"Block Group 5, Census Tract 204.02, King County, Washington",33.7,7.6,35.8,8.4,30.2,9.3
530330205001 ,"Block Group 1, Census Tract 205, King County, Washington",47.5,16.6,49.9,18.3,44.1,18.2
530330205002 ,"Block Group 2, Census Tract 205, King County, Washington",37.6,10.4,31,11.3,50,7.6
530330205003 ,"Block Group 3, Census Tract 205, King County, Washington",44.7,9,44.5,10.4,45.2,15.1
530330205004 ,"Block Group 4, Census Tract 205, King County, Washington",36.5,13.6,37.7,17.1,35.3,14.4
530330205005 ,"Block Group 5, Census Tract 205, King County, Washington",30.3,3.8,32.8,3.9,29.3,6.7
530330205006 ,"Block Group 6, Census Tract 205, King County, Washington",43.2,5.3,45.7,8.5,42.5,4.8
530330206001 ,"Block Group 1, Census Tract 206, King County, Washington",40.9,6.4,46.9,6.1,37.5,7.2
530330206002 ,"Block Group 2, Census Tract 206, King County, Washington",41,5.7,41.2,4.7,40.6,8.6
530330206003 ,"Block Group 3, Census Tract 206, King County, Washington",42.4,3,40.9,13.1,44.3,5.8
530330206004 ,"Block Group 4, Census Tract 206, King County, Washington",44.5,11.8,40.7,14.7,48.2,8.6
530330207001 ,"Block Group 1, Census Tract 207, King County, Washington",38.6,6.1,42.3,6.6,37,5
530330207002 ,"Block Group 2, Census Tract 207, King County, Washington",37.8,5.7,36.9,6,39.4,8.4
530330207003 ,"Block Group 3, Census Tract 207, King County, Washington",46.4,11.1,38.3,8.8,52.6,10.4
530330208001 ,"Block Group 1, Census Tract 208, King County, Washington",44.8,6.3,39.8,12.3,48,8.3
530330208002 ,"Block Group 2, Census Tract 208, King County, Washington",41.4,10.1,37.9,7.8,47,9.8
530330208003 ,"Block Group 3, Census Tract 208, King County, Washington",55.5,7,59.9,5.7,53.2,7.6
530330208004 ,"Block Group 4, Census Tract 208, King County, Washington",56.4,2.8,56.6,3.1,56.1,5.4
530330209001 ,"Block Group 1, Census Tract 209, King County, Washington",38.8,7.5,38.5,5.4,41.2,13.1
530330209002 ,"Block Group 2, Census Tract 209, King County, Washington",39,3.9,32.8,6.4,48.9,9.9
530330209003 ,"Block Group 3, Census Tract 209, King County, Washington",60.3,5.5,61.3,7.9,60.1,8.6
530330210001 ,"Block Group 1, Census Tract 210, King County, Washington",39.2,2.8,37.6,6.9,40.4,13.9
